year,driver_race,stop_purpose,search_type,contraband_found,engage_force,count
2017,Other,Speed Limit Violation,,False,False,1
2017,Other,Speed Limit Violation,,False,False,2
2017,Other,Speed Limit Violation,,False,False,2
2017,Other,Stop Light/Sign Violation,,False,False,2
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Stop Light/Sign Violation,,False,False,1
2017,Other,Vehicle Equipment Violation,,False,False,1
2017,Other,Vehicle Regulatory Violation,,False,False,1
2017,White,Driving While Impaired,Probable Cause,True,False,1
2017,White,Investigation,,False,False,2
2017,White,Investigation,,False,False,1
2017,White,Investigation,,False,False,3
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,2
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,2
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,2
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,2
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,3
2017,White,Other Motor Vehicle Violation,,False,False,3
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Other Motor Vehicle Violation,,False,False,2
2017,White,Other Motor Vehicle Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,2
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,2
2017,White,Safe Movement Violation,,False,False,2
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,3
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,6
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,2
2017,White,Safe Movement Violation,,False,False,3
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,2
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,,False,False,4
2017,White,Safe Movement Violation,,False,False,11
2017,White,Safe Movement Violation,,False,False,1
2017,White,Safe Movement Violation,Search Incident to Arrest,False,False,1
2017,White,Seat Belt Violation,,False,False,1
2017,White,Seat Belt Violation,,False,False,2
2017,White,Seat Belt Violation,,False,False,2
2017,White,Seat Belt Violation,,False,False,1
2017,White,Seat Belt Violation,,False,False,1
2017,White,Seat Belt Violation,,False,False,1
2017,White,Seat Belt Violation,Probable Cause,True,False,1
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,6
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,23
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,21
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,25
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,13
2017,White,Speed Limit Violation,,False,False,8
2017,White,Speed Limit Violation,,False,False,10
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,3
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,3
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,9
2017,White,Speed Limit Violation,,False,False,3
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,19
2017,White,Speed Limit Violation,,False,False,18
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,4
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,10
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,14
2017,White,Speed Limit Violation,,False,False,6
2017,White,Speed Limit Violation,,False,False,3
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,3
2017,White,Speed Limit Violation,,False,False,17
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,37
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,8
2017,White,Speed Limit Violation,,False,False,8
2017,White,Speed Limit Violation,,False,False,5
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,4
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,4
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,4
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,6
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,2
2017,White,Speed Limit Violation,,False,False,3
2017,White,Speed Limit Violation,,False,False,10
2017,White,Speed Limit Violation,,False,False,1
2017,White,Speed Limit Violation,,False,False,4
2017,White,Speed Limit Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,2
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,2
2017,White,Stop Light/Sign Violation,,False,False,2
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,7
2017,White,Stop Light/Sign Violation,,False,False,2
2017,White,Stop Light/Sign Violation,,False,False,9
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,2
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,4
2017,White,Stop Light/Sign Violation,,False,False,4
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,2
2017,White,Stop Light/Sign Violation,,False,False,4
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,5
2017,White,Stop Light/Sign Violation,,False,False,6
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,2
2017,White,Stop Light/Sign Violation,,False,False,5
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,3
2017,White,Stop Light/Sign Violation,,False,False,2
2017,White,Stop Light/Sign Violation,,False,False,8
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,4
2017,White,Stop Light/Sign Violation,,False,False,5
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,1
2017,White,Stop Light/Sign Violation,,False,False,5
2017,White,Vehicle Equipment Violation,,False,False,1
2017,White,Vehicle Equipment Violation,,False,False,1
2017,White,Vehicle Equipment Violation,,False,False,1
2017,White,Vehicle Equipment Violation,,False,False,1
2017,White,Vehicle Equipment Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,4
2017,White,Vehicle Regulatory Violation,,False,False,4
2017,White,Vehicle Regulatory Violation,,False,False,2
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,2
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,3
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,2
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,3
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,3
2017,White,Vehicle Regulatory Violation,,False,False,2
2017,White,Vehicle Regulatory Violation,,False,False,2
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,3
2017,White,Vehicle Regulatory Violation,,False,False,1
2017,White,Vehicle Regulatory Violation,,False,False,3
2017,White,Vehicle Regulatory Violation,Probable Cause,True,False,1
2017,White,Vehicle Regulatory Violation,Probable Cause,True,False,1
2018,Asian,Other Motor Vehicle Violation,,False,False,1
2018,Asian,Other Motor Vehicle Violation,,False,False,1
2018,Asian,Safe Movement Violation,,False,False,1
2018,Asian,Safe Movement Violation,,False,False,1
2018,Asian,Safe Movement Violation,,False,False,1
2018,Asian,Safe Movement Violation,,False,False,1
2018,Asian,Safe Movement Violation,,False,False,2
2018,Asian,Safe Movement Violation,,False,False,1
2018,Asian,Safe Movement Violation,,False,False,1
2018,Asian,Safe Movement Violation,,False,False,2
2018,Asian,Safe Movement Violation,,False,False,1
2018,Asian,Safe Movement Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,3
2018,Asian,Speed Limit Violation,,False,False,2
2018,Asian,Speed Limit Violation,,False,False,2
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,3
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,2
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,3
2018,Asian,Speed Limit Violation,,False,False,4
2018,Asian,Speed Limit Violation,,False,False,2
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,2
2018,Asian,Speed Limit Violation,,False,False,3
2018,Asian,Speed Limit Violation,,False,False,2
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Speed Limit Violation,,False,False,2
2018,Asian,Speed Limit Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,2
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,2
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,4
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Stop Light/Sign Violation,,False,False,1
2018,Asian,Vehicle Equipment Violation,,False,False,1
2018,Asian,Vehicle Equipment Violation,,False,False,1
2018,Asian,Vehicle Equipment Violation,,False,False,1
2018,Asian,Vehicle Regulatory Violation,,False,False,1
2018,Asian,Vehicle Regulatory Violation,,False,False,1
2018,Asian,Vehicle Regulatory Violation,,False,False,1
2018,Asian,Vehicle Regulatory Violation,,False,False,1
2018,Asian,Vehicle Regulatory Violation,,False,False,1
2018,Asian,Vehicle Regulatory Violation,,False,False,1
2018,Asian,Vehicle Regulatory Violation,,False,False,3
2018,Black,Investigation,,False,False,3
2018,Black,Investigation,,False,False,5
2018,Black,Investigation,,False,False,1
2018,Black,Investigation,,False,False,1
2018,Black,Investigation,Probable Cause,True,False,1
2018,Black,Investigation,Search Incident to Arrest,True,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,4
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,3
2018,Black,Other Motor Vehicle Violation,,False,False,7
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,5
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,6
2018,Black,Other Motor Vehicle Violation,,False,False,4
2018,Black,Other Motor Vehicle Violation,,False,False,3
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,4
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,7
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,5
2018,Black,Other Motor Vehicle Violation,,False,False,5
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,6
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,3
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,5
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,1
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,,False,False,3
2018,Black,Other Motor Vehicle Violation,,False,False,6
2018,Black,Other Motor Vehicle Violation,,False,False,2
2018,Black,Other Motor Vehicle Violation,Search Incident to Arrest,False,False,1
2018,Black,Safe Movement Violation,,False,False,9
2018,Black,Safe Movement Violation,,False,False,2
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,12
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,3
2018,Black,Safe Movement Violation,,False,False,3
2018,Black,Safe Movement Violation,,False,False,2
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,2
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,3
2018,Black,Safe Movement Violation,,False,False,9
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,3
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,7
2018,Black,Safe Movement Violation,,False,False,9
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,3
2018,Black,Safe Movement Violation,,False,False,2
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,5
2018,Black,Safe Movement Violation,,False,False,2
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,3
2018,Black,Safe Movement Violation,,False,False,2
2018,Black,Safe Movement Violation,,False,False,3
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,3
2018,Black,Safe Movement Violation,,False,False,2
2018,Black,Safe Movement Violation,,False,False,5
2018,Black,Safe Movement Violation,,False,False,36
2018,Black,Safe Movement Violation,,False,False,6
2018,Black,Safe Movement Violation,,False,False,9
2018,Black,Safe Movement Violation,,False,False,5
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,1
2018,Black,Safe Movement Violation,,False,False,2
2018,Black,Safe Movement Violation,,False,False,7
2018,Black,Safe Movement Violation,Search Incident to Arrest,False,False,1
2018,Black,Seat Belt Violation,,False,False,1
2018,Black,Seat Belt Violation,,False,False,2
2018,Black,Seat Belt Violation,,False,False,4
2018,Black,Seat Belt Violation,,False,False,1
2018,Black,Seat Belt Violation,,False,False,3
2018,Black,Seat Belt Violation,,False,False,14
2018,Black,Seat Belt Violation,,False,False,1
2018,Black,Seat Belt Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,60
2018,Black,Speed Limit Violation,,False,False,18
2018,Black,Speed Limit Violation,,False,False,6
2018,Black,Speed Limit Violation,,False,False,3
2018,Black,Speed Limit Violation,,False,False,15
2018,Black,Speed Limit Violation,,False,False,14
2018,Black,Speed Limit Violation,,False,False,82
2018,Black,Speed Limit Violation,,False,False,16
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,20
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,11
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,3
2018,Black,Speed Limit Violation,,False,False,8
2018,Black,Speed Limit Violation,,False,False,3
2018,Black,Speed Limit Violation,,False,False,4
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,35
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,8
2018,Black,Speed Limit Violation,,False,False,5
2018,Black,Speed Limit Violation,,False,False,36
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,4
2018,Black,Speed Limit Violation,,False,False,20
2018,Black,Speed Limit Violation,,False,False,4
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,11
2018,Black,Speed Limit Violation,,False,False,3
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,4
2018,Black,Speed Limit Violation,,False,False,12
2018,Black,Speed Limit Violation,,False,False,14
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,4
2018,Black,Speed Limit Violation,,False,False,24
2018,Black,Speed Limit Violation,,False,False,8
2018,Black,Speed Limit Violation,,False,False,100
2018,Black,Speed Limit Violation,,False,False,15
2018,Black,Speed Limit Violation,,False,False,6
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,7
2018,Black,Speed Limit Violation,,False,False,8
2018,Black,Speed Limit Violation,,False,False,3
2018,Black,Speed Limit Violation,,False,False,37
2018,Black,Speed Limit Violation,,False,False,20
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,3
2018,Black,Speed Limit Violation,,False,False,92
2018,Black,Speed Limit Violation,,False,False,5
2018,Black,Speed Limit Violation,,False,False,24
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,4
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,15
2018,Black,Speed Limit Violation,,False,False,8
2018,Black,Speed Limit Violation,,False,False,27
2018,Black,Speed Limit Violation,,False,False,34
2018,Black,Speed Limit Violation,,False,False,9
2018,Black,Speed Limit Violation,,False,False,4
2018,Black,Speed Limit Violation,,False,False,7
2018,Black,Speed Limit Violation,,False,False,6
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,,False,False,1
2018,Black,Speed Limit Violation,,False,False,30
2018,Black,Speed Limit Violation,,False,False,2
2018,Black,Speed Limit Violation,Consent,True,False,1
2018,Black,Speed Limit Violation,Probable Cause,True,False,1
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,9
2018,Black,Stop Light/Sign Violation,,False,False,7
2018,Black,Stop Light/Sign Violation,,False,False,3
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,3
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,5
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,44
2018,Black,Stop Light/Sign Violation,,False,False,9
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,14
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,11
2018,Black,Stop Light/Sign Violation,,False,False,14
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,4
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,10
2018,Black,Stop Light/Sign Violation,,False,False,8
2018,Black,Stop Light/Sign Violation,,False,False,5
2018,Black,Stop Light/Sign Violation,,False,False,12
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,12
2018,Black,Stop Light/Sign Violation,,False,False,6
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,5
2018,Black,Stop Light/Sign Violation,,False,False,4
2018,Black,Stop Light/Sign Violation,,False,False,6
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,6
2018,Black,Stop Light/Sign Violation,,False,False,13
2018,Black,Stop Light/Sign Violation,,False,False,3
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,12
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,4
2018,Black,Stop Light/Sign Violation,,False,False,43
2018,Black,Stop Light/Sign Violation,,False,False,3
2018,Black,Stop Light/Sign Violation,,False,False,4
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,9
2018,Black,Stop Light/Sign Violation,,False,False,3
2018,Black,Stop Light/Sign Violation,,False,False,4
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,12
2018,Black,Stop Light/Sign Violation,,False,False,2
2018,Black,Stop Light/Sign Violation,,False,False,1
2018,Black,Stop Light/Sign Violation,,False,False,11
2018,Black,Stop Light/Sign Violation,,False,False,11
2018,Black,Stop Light/Sign Violation,,False,False,3
2018,Black,Stop Light/Sign Violation,,False,False,7
2018,Black,Stop Light/Sign Violation,,False,False,7
2018,Black,Stop Light/Sign Violation,,False,False,4
2018,Black,Stop Light/Sign Violation,,False,False,7
