census_profile_id,agency_id,agency_name,driver_race,population,stops,stop_rate,baseline_rate,stop_rate_ratio,times_likely,url
0500000US37111,166,McDowell County Sheriff's Office,White,39431,172,0.004362050163576881,0.004362050163576881,0.0,1.0,https://nccopwatch.org/agencies/166/search-rate
0500000US37113,155,Macon County Sheriff's Office,White,30987,270,0.008713331397037467,0.008713331397037467,0.0,1.0,https://nccopwatch.org/agencies/155/search-rate
0500000US37115,156,Madison County Sheriff's Office,White,19833,253,0.012756516916250694,0.012756516916250694,0.0,1.0,https://nccopwatch.org/agencies/156/search-rate
0500000US37117,162,Martin County Sheriff's Office,White,12092,123,0.010172014555077737,0.010172014555077737,0.0,1.0,https://nccopwatch.org/agencies/162/search-rate
1600000US3765530,264,Sugar Mountain Police Department,White,472,105,0.22245762711864406,0.22245762711864406,0.0,1.0,https://nccopwatch.org/agencies/264/search-rate
0500000US37119,168,Mecklenburg County Sheriff's Office,White,487314,874,0.0017935048038841487,0.0017935048038841487,0.0,1.0,https://nccopwatch.org/agencies/168/search-rate
0500000US37121,171,Mitchell County Sheriff's Office,White,14195,70,0.004931313842902431,0.004931313842902431,0.0,1.0,https://nccopwatch.org/agencies/171/search-rate
0500000US37123,173,Montgomery County Sheriff's Office,White,17225,145,0.00841799709724238,0.00841799709724238,0.0,1.0,https://nccopwatch.org/agencies/173/search-rate
0500000US37125,175,Moore County Sheriff's Office,White,71952,382,0.0053090949521903495,0.0053090949521903495,0.0,1.0,https://nccopwatch.org/agencies/175/search-rate
0500000US37127,185,Nash County Sheriff's Office,White,48826,733,0.015012493343710319,0.015012493343710319,0.0,1.0,https://nccopwatch.org/agencies/185/search-rate
1600000US3765100,263,Stoneville Police Department,White,885,208,0.23502824858757063,0.23502824858757063,0.0,1.0,https://nccopwatch.org/agencies/263/search-rate
0500000US37129,199,New Hanover County Sheriff's Office,White,165181,2365,0.014317627330019796,0.014317627330019796,0.0,1.0,https://nccopwatch.org/agencies/199/search-rate
1600000US3764740,261,Statesville Police Department,White,13256,2229,0.1681502715751358,0.1681502715751358,0.0,1.0,https://nccopwatch.org/agencies/261/search-rate
0500000US37131,203,Northampton County Sheriff's Office,White,7873,56,0.0071129175663660615,0.0071129175663660615,0.0,1.0,https://nccopwatch.org/agencies/203/search-rate
1600000US3764580,259,Star Police Department,White,616,114,0.18506493506493507,0.18506493506493507,0.0,1.0,https://nccopwatch.org/agencies/259/search-rate
1600000US3764560,258,Stantonsburg Police Department,White,346,49,0.1416184971098266,0.1416184971098266,0.0,1.0,https://nccopwatch.org/agencies/258/search-rate
0500000US37133,208,Onslow County Sheriff's Office,White,125691,1123,0.008934609478801188,0.008934609478801188,0.0,1.0,https://nccopwatch.org/agencies/208/search-rate
0500000US37135,209,Orange County Sheriff's Office,White,97233,794,0.008165951888762046,0.008165951888762046,0.0,1.0,https://nccopwatch.org/agencies/209/search-rate
0500000US37137,210,Pamlico County Sheriff's Office,White,9496,201,0.02116680707666386,0.02116680707666386,0.0,1.0,https://nccopwatch.org/agencies/210/search-rate
1600000US3764420,256,Stallings Police Department,White,11379,1219,0.10712716407417172,0.10712716407417172,0.0,1.0,https://nccopwatch.org/agencies/256/search-rate
0500000US37139,212,Pasquotank County Sheriff's Office,White,22017,303,0.013762092928191852,0.013762092928191852,0.0,1.0,https://nccopwatch.org/agencies/212/search-rate
1600000US3764260,255,Spruce Pine Police Department,White,2025,133,0.06567901234567901,0.06567901234567901,0.0,1.0,https://nccopwatch.org/agencies/255/search-rate
0500000US37141,214,Pender County Sheriff's Office,White,41910,573,0.013672154617036508,0.013672154617036508,0.0,1.0,https://nccopwatch.org/agencies/214/search-rate
0500000US37143,215,Perquimans County Sheriff's Office,White,9497,86,0.009055491207749816,0.009055491207749816,0.0,1.0,https://nccopwatch.org/agencies/215/search-rate
0500000US37145,216,Person County Sheriff's Office,White,25955,248,0.009554999036794453,0.009554999036794453,0.0,1.0,https://nccopwatch.org/agencies/216/search-rate
0500000US37147,222,Pitt County Sheriff's Office,White,94964,351,0.0036961374836780255,0.0036961374836780255,0.0,1.0,https://nccopwatch.org/agencies/222/search-rate
1600000US3764180,254,Spring Lake Police Department,White,4756,436,0.09167367535744322,0.09167367535744322,0.0,1.0,https://nccopwatch.org/agencies/254/search-rate
0500000US37149,224,Polk County Sheriff's Office,White,17645,597,0.03383394729385095,0.03383394729385095,0.0,1.0,https://nccopwatch.org/agencies/224/search-rate
0500000US37151,226,Randolph County Sheriff's Office,White,113693,1088,0.009569630496160714,0.009569630496160714,0.0,1.0,https://nccopwatch.org/agencies/226/search-rate
0500000US37153,230,Richmond County Sheriff's Office,White,26192,202,0.007712278558338424,0.007712278558338424,0.0,1.0,https://nccopwatch.org/agencies/230/search-rate
0500000US37155,234,Robeson County Sheriff's Office,White,33843,271,0.008007564341222705,0.008007564341222705,0.0,1.0,https://nccopwatch.org/agencies/234/search-rate
1600000US3763120,253,Southern Pines Police Department,White,9697,1149,0.118490254717954,0.118490254717954,0.0,1.0,https://nccopwatch.org/agencies/253/search-rate
0500000US37157,235,Rockingham County Sheriff's Office,White,66911,374,0.005589514429615459,0.005589514429615459,0.0,1.0,https://nccopwatch.org/agencies/235/search-rate
0500000US37159,238,Rowan County Sheriff's Office,White,101778,1063,0.01044430033995559,0.01044430033995559,0.0,1.0,https://nccopwatch.org/agencies/238/search-rate
0500000US37161,240,Rutherford County Sheriff's Office,White,55300,466,0.008426763110307415,0.008426763110307415,0.0,1.0,https://nccopwatch.org/agencies/240/search-rate
1600000US3762520,252,Smithfield Police Department,White,6381,1338,0.20968500235072873,0.20968500235072873,0.0,1.0,https://nccopwatch.org/agencies/252/search-rate
0500000US37163,244,Sampson County Sheriff's Office,White,32490,180,0.00554016620498615,0.00554016620498615,0.0,1.0,https://nccopwatch.org/agencies/244/search-rate
1600000US3761200,250,Shelby Police Department,White,11276,1268,0.11245122383824051,0.11245122383824051,0.0,1.0,https://nccopwatch.org/agencies/250/search-rate
0500000US37165,246,Scotland County Sheriff's Office,White,15757,74,0.004696325442660405,0.004696325442660405,0.0,1.0,https://nccopwatch.org/agencies/246/search-rate
1600000US3760800,248,Shallotte Police Department,White,2877,411,0.14285714285714285,0.14285714285714285,0.0,1.0,https://nccopwatch.org/agencies/248/search-rate
0500000US37167,257,Stanly County Sheriff's Office,White,49600,441,0.008891129032258065,0.008891129032258065,0.0,1.0,https://nccopwatch.org/agencies/257/search-rate
0500000US37169,262,Stokes County Sheriff's Office,White,42077,421,0.010005466169166052,0.010005466169166052,0.0,1.0,https://nccopwatch.org/agencies/262/search-rate
0500000US37171,267,Surry County Sheriff's Office,White,61074,369,0.006041850869437077,0.006041850869437077,0.0,1.0,https://nccopwatch.org/agencies/267/search-rate
1600000US3760505,247,Seven Devils Police Department,White,281,28,0.099644128113879,0.099644128113879,0.0,1.0,https://nccopwatch.org/agencies/247/search-rate
0500000US37173,268,Swain County Sheriff's Office,White,8885,238,0.02678671918964547,0.02678671918964547,0.0,1.0,https://nccopwatch.org/agencies/268/search-rate
0500000US37175,274,Transylvania County Sheriff's Office,White,29594,304,0.010272352503885923,0.010272352503885923,0.0,1.0,https://nccopwatch.org/agencies/274/search-rate
1600000US3759280,245,Sanford Police Department,White,13130,852,0.06488956587966489,0.06488956587966489,0.0,1.0,https://nccopwatch.org/agencies/245/search-rate
1600000US3758920,243,Saluda Police Department,White,667,84,0.12593703148425786,0.12593703148425786,0.0,1.0,https://nccopwatch.org/agencies/243/search-rate
0500000US37177,277,Tyrrell County Sheriff's Office,White,2231,486,0.21783953384132676,0.21783953384132676,0.0,1.0,https://nccopwatch.org/agencies/277/search-rate
0500000US37179,285,Union County Sheriff's Office,White,157662,1152,0.007306770179244206,0.007306770179244206,0.0,1.0,https://nccopwatch.org/agencies/285/search-rate
0500000US37181,286,Vance County Sheriff's Office,White,17959,83,0.00462163817584498,0.00462163817584498,0.0,1.0,https://nccopwatch.org/agencies/286/search-rate
0500000US37183,290,Wake County Sheriff's Office,White,604557,4114,0.00680498282213257,0.00680498282213257,0.0,1.0,https://nccopwatch.org/agencies/290/search-rate
1600000US3758860,242,Salisbury Police Department,White,16527,1357,0.08210806558964119,0.08210806558964119,0.0,1.0,https://nccopwatch.org/agencies/242/search-rate
0500000US37185,293,Warren County Sheriff's Office,White,7617,77,0.010108966784823422,0.010108966784823422,0.0,1.0,https://nccopwatch.org/agencies/293/search-rate
0500000US37187,295,Washington County Sheriff's Office,White,5513,109,0.019771449301650645,0.019771449301650645,0.0,1.0,https://nccopwatch.org/agencies/295/search-rate
1600000US3758720,241,Saint Pauls Police Department,White,974,137,0.1406570841889117,0.1406570841889117,0.0,1.0,https://nccopwatch.org/agencies/241/search-rate
0500000US37189,297,Watauga County Sheriff's Office,White,48049,225,0.004682719723615476,0.004682719723615476,0.0,1.0,https://nccopwatch.org/agencies/297/search-rate
0500000US37191,299,Wayne County Sheriff's Office,White,65916,496,0.0075247284422598456,0.0075247284422598456,0.0,1.0,https://nccopwatch.org/agencies/299/search-rate
0500000US37193,305,Wilkes County Sheriff's Office,White,59944,33,0.0005505138128920325,0.0005505138128920325,0.0,1.0,https://nccopwatch.org/agencies/305/search-rate
1600000US3758140,239,Rowland Police Department,White,217,70,0.3225806451612903,0.3225806451612903,0.0,1.0,https://nccopwatch.org/agencies/239/search-rate
0500000US37195,307,Wilson County Sheriff's Office,White,38528,471,0.012224875415282391,0.012224875415282391,0.0,1.0,https://nccopwatch.org/agencies/307/search-rate
0500000US37197,312,Yadkin County Sheriff's Office,White,32039,234,0.007303598739036799,0.007303598739036799,0.0,1.0,https://nccopwatch.org/agencies/312/search-rate
0500000US37199,313,Yancey County Sheriff's Office,White,16640,136,0.008173076923076924,0.008173076923076924,0.0,1.0,https://nccopwatch.org/agencies/313/search-rate
1600000US3700160,1,Aberdeen Police Department,White,4913,1518,0.3089761856299613,0.3089761856299613,0.0,1.0,https://nccopwatch.org/agencies/1/search-rate
1600000US3757640,237,Rolesville Police Department,White,3846,592,0.15392615704628185,0.15392615704628185,0.0,1.0,https://nccopwatch.org/agencies/237/search-rate
1600000US3700680,3,Albemarle Police Department,White,10638,1495,0.1405339349501786,0.1405339349501786,0.0,1.0,https://nccopwatch.org/agencies/3/search-rate
1600000US3757500,236,Rocky Mount Police Department,White,17339,1379,0.07953169156237384,0.07953169156237384,0.0,1.0,https://nccopwatch.org/agencies/236/search-rate
1600000US3701380,6,Andrews Police Department,White,1611,87,0.054003724394785846,0.054003724394785846,0.0,1.0,https://nccopwatch.org/agencies/6/search-rate
1600000US3701520,8,Apex Police Department,White,33739,4751,0.14081626604226563,0.14081626604226563,0.0,1.0,https://nccopwatch.org/agencies/8/search-rate
1600000US3757100,233,Robersonville Police Department,White,434,59,0.1359447004608295,0.1359447004608295,0.0,1.0,https://nccopwatch.org/agencies/233/search-rate
1600000US3701720,10,Archdale Police Department,White,9398,1331,0.14162587784635028,0.14162587784635028,0.0,1.0,https://nccopwatch.org/agencies/10/search-rate
1600000US3757000,232,Robbins Police Department,White,600,156,0.26,0.26,0.0,1.0,https://nccopwatch.org/agencies/232/search-rate
1600000US3702080,11,Asheboro Police Department,White,15149,2684,0.1771734107861905,0.1771734107861905,0.0,1.0,https://nccopwatch.org/agencies/11/search-rate
1600000US3756900,231,Roanoke Rapids Police Department,White,8962,1286,0.1434947556349029,0.1434947556349029,0.0,1.0,https://nccopwatch.org/agencies/231/search-rate
1600000US3702140,13,Asheville Police Department,White,68072,5455,0.08013573862968622,0.08013573862968622,0.0,1.0,https://nccopwatch.org/agencies/13/search-rate
1600000US3702460,14,Atkinson Police Department,White,283,152,0.5371024734982333,0.5371024734982333,0.0,1.0,https://nccopwatch.org/agencies/14/search-rate
1600000US3756360,229,Richlands Police Department,White,1578,1167,0.7395437262357415,0.7395437262357415,0.0,1.0,https://nccopwatch.org/agencies/229/search-rate
1600000US3702500,15,Atlantic Beach Police Department,White,1622,444,0.27373612823674476,0.27373612823674476,0.0,1.0,https://nccopwatch.org/agencies/15/search-rate
1600000US3703020,17,Bailey Police Department,White,330,58,0.17575757575757575,0.17575757575757575,0.0,1.0,https://nccopwatch.org/agencies/17/search-rate
1600000US3703150,18,Bald Head Island Police Department,White,164,143,0.8719512195121951,0.8719512195121951,0.0,1.0,https://nccopwatch.org/agencies/18/search-rate
1600000US3755900,228,Reidsville Police Department,White,7537,1368,0.18150457741807086,0.18150457741807086,0.0,1.0,https://nccopwatch.org/agencies/228/search-rate
1600000US3703500,19,Banner Elk Police Department,White,999,182,0.18218218218218218,0.18218218218218218,0.0,1.0,https://nccopwatch.org/agencies/19/search-rate
1600000US3755660,227,Red Springs Police Department,White,913,13,0.014238773274917854,0.014238773274917854,0.0,1.0,https://nccopwatch.org/agencies/227/search-rate
1600000US3704510,21,Beech Mountain Police Department,White,610,205,0.3360655737704918,0.3360655737704918,0.0,1.0,https://nccopwatch.org/agencies/21/search-rate
1600000US3705880,24,Biltmore Forest Police Department,White,1499,193,0.12875250166777852,0.12875250166777852,0.0,1.0,https://nccopwatch.org/agencies/24/search-rate
1600000US3706000,25,Biscoe Police Department,White,746,141,0.18900804289544235,0.18900804289544235,0.0,1.0,https://nccopwatch.org/agencies/25/search-rate
1600000US3706500,27,Blowing Rock Police Department,White,1101,1020,0.9264305177111717,0.9264305177111717,0.0,1.0,https://nccopwatch.org/agencies/27/search-rate
1600000US3755000,225,Raleigh Police Department,White,231390,19799,0.0855654954838152,0.0855654954838152,0.0,1.0,https://nccopwatch.org/agencies/225/search-rate
1600000US3707080,28,Boone Police Department,White,15951,1180,0.07397655319415711,0.07397655319415711,0.0,1.0,https://nccopwatch.org/agencies/28/search-rate
1600000US3752660,223,Pittsboro Police Department,White,2515,551,0.21908548707753478,0.21908548707753478,0.0,1.0,https://nccopwatch.org/agencies/223/search-rate
1600000US3708860,33,Bunn Police Department,White,253,101,0.39920948616600793,0.39920948616600793,0.0,1.0,https://nccopwatch.org/agencies/33/search-rate
1600000US3752220,221,Pineville Police Department,White,4156,1112,0.26756496631376325,0.26756496631376325,0.0,1.0,https://nccopwatch.org/agencies/221/search-rate
1600000US3709060,36,Burlington Police Department,White,26466,3341,0.12623743671125218,0.12623743671125218,0.0,1.0,https://nccopwatch.org/agencies/36/search-rate
1600000US3752140,220,Pinetops Police Department,White,462,165,0.35714285714285715,0.35714285714285715,0.0,1.0,https://nccopwatch.org/agencies/220/search-rate
1600000US3709360,37,Butner Public Safety,White,3841,575,0.1497005988023952,0.1497005988023952,0.0,1.0,https://nccopwatch.org/agencies/37/search-rate
1600000US3709800,41,Cameron Police Department,White,246,16,0.06504065040650407,0.06504065040650407,0.0,1.0,https://nccopwatch.org/agencies/41/search-rate
1600000US3752000,219,Pine Knoll Shores Police Department,White,1368,839,0.6133040935672515,0.6133040935672515,0.0,1.0,https://nccopwatch.org/agencies/219/search-rate
1600000US3710120,42,Candor Police Department,White,379,181,0.47757255936675463,0.47757255936675463,0.0,1.0,https://nccopwatch.org/agencies/42/search-rate
1600000US3710500,43,Carolina Beach Police Department,White,5738,1033,0.18002788428023703,0.18002788428023703,0.0,1.0,https://nccopwatch.org/agencies/43/search-rate
1600000US3751940,218,Pinehurst Police Department,White,13914,1624,0.11671697570792008,0.11671697570792008,0.0,1.0,https://nccopwatch.org/agencies/218/search-rate
1600000US3710620,44,Carrboro Police Department,White,13124,1264,0.09631209996952149,0.09631209996952149,0.0,1.0,https://nccopwatch.org/agencies/44/search-rate
1600000US3710740,46,Cary Police Department,White,98904,9284,0.09386880207069481,0.09386880207069481,0.0,1.0,https://nccopwatch.org/agencies/46/search-rate
1600000US3751820,217,Pilot Mountain Police Department,White,1417,271,0.19124911785462245,0.19124911785462245,0.0,1.0,https://nccopwatch.org/agencies/217/search-rate
1600000US3710960,47,Caswell Beach Police Department,White,461,103,0.22342733188720174,0.22342733188720174,0.0,1.0,https://nccopwatch.org/agencies/47/search-rate
1600000US3711800,51,Chapel Hill Police Department,White,40030,3062,0.07649263052710467,0.07649263052710467,0.0,1.0,https://nccopwatch.org/agencies/51/search-rate
1600000US3751080,213,Pembroke Police Department,White,409,25,0.061124694376528114,0.061124694376528114,0.0,1.0,https://nccopwatch.org/agencies/213/search-rate
1600000US3712000,52,Charlotte-Mecklenburg Police Department,White,343244,31907,0.0929571966298027,0.0929571966298027,0.0,1.0,https://nccopwatch.org/agencies/52/search-rate
1600000US3712720,57,Claremont Police Department,White,1367,590,0.4316020482809071,0.4316020482809071,0.0,1.0,https://nccopwatch.org/agencies/57/search-rate
1600000US3712860,59,Clayton Police Department,White,12267,1987,0.1619792940409228,0.1619792940409228,0.0,1.0,https://nccopwatch.org/agencies/59/search-rate
1600000US3713000,61,Cleveland Police Department,White,622,184,0.2958199356913183,0.2958199356913183,0.0,1.0,https://nccopwatch.org/agencies/61/search-rate
1600000US3750340,211,Parkton Police Department,White,325,171,0.5261538461538462,0.5261538461538462,0.0,1.0,https://nccopwatch.org/agencies/211/search-rate
1600000US3713980,63,Columbus Police Department,White,962,810,0.841995841995842,0.841995841995842,0.0,1.0,https://nccopwatch.org/agencies/63/search-rate
1600000US3714100,64,Concord Police Department,White,53037,10751,0.2027075437901842,0.2027075437901842,0.0,1.0,https://nccopwatch.org/agencies/64/search-rate
1600000US3748920,207,Old Fort Police Department,White,849,593,0.6984687868080094,0.6984687868080094,0.0,1.0,https://nccopwatch.org/agencies/207/search-rate
1600000US3714340,65,Conover Police Department,White,5713,1006,0.17608962016453703,0.17608962016453703,0.0,1.0,https://nccopwatch.org/agencies/65/search-rate
1600000US3748700,206,Ocean Isle Beach Police Department,White,748,365,0.4879679144385027,0.4879679144385027,0.0,1.0,https://nccopwatch.org/agencies/206/search-rate
1600000US3714700,66,Cornelius Police Department,White,22638,2800,0.12368583797155226,0.12368583797155226,0.0,1.0,https://nccopwatch.org/agencies/66/search-rate
1600000US3715320,68,Creedmoor Police Department,White,2348,326,0.13884156729131175,0.13884156729131175,0.0,1.0,https://nccopwatch.org/agencies/68/search-rate
1600000US3716400,73,Davidson Police Department,White,10020,1462,0.14590818363273453,0.14590818363273453,0.0,1.0,https://nccopwatch.org/agencies/73/search-rate
1600000US3718060,76,Duck Police Department,White,517,574,1.1102514506769825,1.1102514506769825,0.0,1.0,https://nccopwatch.org/agencies/76/search-rate
1600000US3747880,205,North Wilkesboro Police Department,White,3010,642,0.21328903654485049,0.21328903654485049,0.0,1.0,https://nccopwatch.org/agencies/205/search-rate
1600000US3747845,204,North Topsail Beach Police Department,White,890,641,0.7202247191011236,0.7202247191011236,0.0,1.0,https://nccopwatch.org/agencies/204/search-rate
1600000US3718320,77,Dunn Police Department,White,4461,2172,0.48688634835238737,0.48688634835238737,0.0,1.0,https://nccopwatch.org/agencies/77/search-rate
1600000US3719000,80,Durham Police Department,White,99439,4408,0.044328683916773096,0.044328683916773096,0.0,1.0,https://nccopwatch.org/agencies/80/search-rate
1600000US3747240,202,Norlina Police Department,White,527,68,0.12903225806451613,0.12903225806451613,0.0,1.0,https://nccopwatch.org/agencies/202/search-rate
1600000US3720080,82,Eden Police Department,White,9865,1412,0.14313228585909782,0.14313228585909782,0.0,1.0,https://nccopwatch.org/agencies/82/search-rate
1600000US3747000,201,Newton Police Department,White,8618,940,0.10907403109770249,0.10907403109770249,0.0,1.0,https://nccopwatch.org/agencies/201/search-rate
1600000US3746740,200,Newland Police Department,White,610,121,0.19836065573770492,0.19836065573770492,0.0,1.0,https://nccopwatch.org/agencies/200/search-rate
1600000US3720580,84,Elizabeth City Police Department,White,6855,1506,0.21969365426695842,0.21969365426695842,0.0,1.0,https://nccopwatch.org/agencies/84/search-rate
1600000US3720700,86,Elk Park Police Department,White,501,46,0.09181636726546906,0.09181636726546906,0.0,1.0,https://nccopwatch.org/agencies/86/search-rate
1600000US3721360,87,Enfield Police Department,White,230,47,0.20434782608695654,0.20434782608695654,0.0,1.0,https://nccopwatch.org/agencies/87/search-rate
1600000US3746340,198,New Bern Police Department,White,16410,1854,0.1129798903107861,0.1129798903107861,0.0,1.0,https://nccopwatch.org/agencies/198/search-rate
1600000US3722360,88,Fairmont Department of Public Safety,White,647,80,0.12364760432766615,0.12364760432766615,0.0,1.0,https://nccopwatch.org/agencies/88/search-rate
1600000US3745880,184,Nags Head Police Department,White,2626,1529,0.5822543792840823,0.5822543792840823,0.0,1.0,https://nccopwatch.org/agencies/184/search-rate
1600000US3722920,89,Fayetteville Police Department,White,80358,12164,0.15137260758107468,0.15137260758107468,0.0,1.0,https://nccopwatch.org/agencies/89/search-rate
1600000US3745660,183,Murphy Police Department,White,1619,397,0.2452130945027795,0.2452130945027795,0.0,1.0,https://nccopwatch.org/agencies/183/search-rate
1600000US3723760,91,Fletcher Police Department,White,6383,891,0.139589534701551,0.139589534701551,0.0,1.0,https://nccopwatch.org/agencies/91/search-rate
1600000US3745640,182,Murfreesboro Police Department,White,1214,74,0.060955518945634266,0.060955518945634266,0.0,1.0,https://nccopwatch.org/agencies/182/search-rate
1600000US3724570,93,Foxfire Village Police Department,White,1042,102,0.09788867562380038,0.09788867562380038,0.0,1.0,https://nccopwatch.org/agencies/93/search-rate
1600000US3725300,95,Fuquay-Varina Police Department,White,16454,2576,0.15655767594505896,0.15655767594505896,0.0,1.0,https://nccopwatch.org/agencies/95/search-rate
1600000US3744960,181,Mount Holly Police Department,White,10683,877,0.08209304502480577,0.08209304502480577,0.0,1.0,https://nccopwatch.org/agencies/181/search-rate
1600000US3725480,96,Garner Police Department,White,15615,2821,0.18065962215818124,0.18065962215818124,0.0,1.0,https://nccopwatch.org/agencies/96/search-rate
1600000US3744900,180,Mount Gilead Police Department,White,583,165,0.2830188679245283,0.2830188679245283,0.0,1.0,https://nccopwatch.org/agencies/180/search-rate
1600000US3725580,99,Gastonia Police Department,White,42691,3056,0.0715841746503947,0.0715841746503947,0.0,1.0,https://nccopwatch.org/agencies/99/search-rate
1600000US3744800,179,Mount Airy Police Department,White,8406,1475,0.1754699024506305,0.1754699024506305,0.0,1.0,https://nccopwatch.org/agencies/179/search-rate
1600000US3744520,178,Morrisville Police Department,White,9542,1601,0.16778453154474954,0.16778453154474954,0.0,1.0,https://nccopwatch.org/agencies/178/search-rate
1600000US3726880,101,Goldsboro Police Department,White,12822,2152,0.16783653096240836,0.16783653096240836,0.0,1.0,https://nccopwatch.org/agencies/101/search-rate
1600000US3727280,102,Graham Police Department,White,8200,1246,0.15195121951219512,0.15195121951219512,0.0,1.0,https://nccopwatch.org/agencies/102/search-rate
1600000US3744400,177,Morganton Police Department,White,11151,3297,0.295668549905838,0.295668549905838,0.0,1.0,https://nccopwatch.org/agencies/177/search-rate
1600000US3744220,176,Mooresville Police Department,White,27765,5435,0.19575004502070953,0.19575004502070953,0.0,1.0,https://nccopwatch.org/agencies/176/search-rate
1600000US3728000,105,Greensboro Police Department,White,122316,11867,0.09701919618038524,0.09701919618038524,0.0,1.0,https://nccopwatch.org/agencies/105/search-rate
1600000US3728080,106,Greenville Police Department,White,45840,4498,0.0981239092495637,0.0981239092495637,0.0,1.0,https://nccopwatch.org/agencies/106/search-rate
1600000US3744100,174,Montreat Police Department,White,484,124,0.256198347107438,0.256198347107438,0.0,1.0,https://nccopwatch.org/agencies/174/search-rate
1600000US3743920,172,Monroe Police Department,White,14939,2305,0.1542941294598032,0.1542941294598032,0.0,1.0,https://nccopwatch.org/agencies/172/search-rate
1600000US3743580,288,Village of Misenheimer Police Department,White,536,392,0.7313432835820896,0.7313432835820896,0.0,1.0,https://nccopwatch.org/agencies/288/search-rate
1600000US3730120,111,Havelock Police Department,White,12104,1422,0.1174818241903503,0.1174818241903503,0.0,1.0,https://nccopwatch.org/agencies/111/search-rate
1600000US3730660,114,Henderson Police Department,White,4199,628,0.1495594189092641,0.1495594189092641,0.0,1.0,https://nccopwatch.org/agencies/114/search-rate
1600000US3743480,170,Mint Hill Police Department,White,18005,903,0.050152735351291305,0.050152735351291305,0.0,1.0,https://nccopwatch.org/agencies/170/search-rate
1600000US3730720,115,Hendersonville Police Department,White,10277,1384,0.1346696506762674,0.1346696506762674,0.0,1.0,https://nccopwatch.org/agencies/115/search-rate
1600000US3742700,169,Middlesex Police Department,White,500,113,0.226,0.226,0.0,1.0,https://nccopwatch.org/agencies/169/search-rate
1600000US3731060,117,Hickory Police Department,White,27666,4629,0.1673172847538495,0.1673172847538495,0.0,1.0,https://nccopwatch.org/agencies/117/search-rate
1600000US3731360,118,Highlands Police Department,White,992,214,0.2157258064516129,0.2157258064516129,0.0,1.0,https://nccopwatch.org/agencies/118/search-rate
1600000US3742240,167,Mebane Police Department,White,8950,1846,0.20625698324022346,0.20625698324022346,0.0,1.0,https://nccopwatch.org/agencies/167/search-rate
1600000US3731400,119,High Point Police Department,White,51070,8763,0.17158801644801253,0.17158801644801253,0.0,1.0,https://nccopwatch.org/agencies/119/search-rate
1600000US3731960,122,Holden Beach Police Department,White,932,442,0.4742489270386266,0.4742489270386266,0.0,1.0,https://nccopwatch.org/agencies/122/search-rate
1600000US3732180,123,Holly Ridge Police Department,White,1754,1060,0.6043329532497149,0.6043329532497149,0.0,1.0,https://nccopwatch.org/agencies/123/search-rate
1600000US3742060,164,Mayodan Police Department,White,2129,509,0.2390793799906059,0.2390793799906059,0.0,1.0,https://nccopwatch.org/agencies/164/search-rate
1600000US3732260,124,Holly Springs Police Department,White,23326,3310,0.14190174054702906,0.14190174054702906,0.0,1.0,https://nccopwatch.org/agencies/124/search-rate
1600000US3741960,163,Matthews Police Department,White,22623,3219,0.14228882111125846,0.14228882111125846,0.0,1.0,https://nccopwatch.org/agencies/163/search-rate
1600000US3732640,125,Hope Mills Police Department,White,8093,1481,0.1829976522921043,0.1829976522921043,0.0,1.0,https://nccopwatch.org/agencies/125/search-rate
1600000US3733120,126,Huntersville Police Department,White,40058,3834,0.09571121873283739,0.09571121873283739,0.0,1.0,https://nccopwatch.org/agencies/126/search-rate
1600000US3733460,128,Indian Beach Police Department,White,175,165,0.9428571428571428,0.9428571428571428,0.0,1.0,https://nccopwatch.org/agencies/128/search-rate
1600000US3741580,160,Marshall Police Department,White,723,152,0.21023513139695713,0.21023513139695713,0.0,1.0,https://nccopwatch.org/agencies/160/search-rate
1600000US3734200,131,Jacksonville Police Department,White,41470,7958,0.1918977574149988,0.1918977574149988,0.0,1.0,https://nccopwatch.org/agencies/131/search-rate
1600000US3741060,159,Manteo Police Department,White,1317,303,0.23006833712984054,0.23006833712984054,0.0,1.0,https://nccopwatch.org/agencies/159/search-rate
1600000US3740600,158,Maggie Valley Police Department,White,1418,532,0.3751763046544429,0.3751763046544429,0.0,1.0,https://nccopwatch.org/agencies/158/search-rate
1600000US3734840,134,Jonesville Police Department,White,1844,659,0.3573752711496746,0.3573752711496746,0.0,1.0,https://nccopwatch.org/agencies/134/search-rate
1600000US3735200,135,Kannapolis Police Department,White,28918,4532,0.1567189985476174,0.1567189985476174,0.0,1.0,https://nccopwatch.org/agencies/135/search-rate
1600000US3740560,157,Madison Police Department,White,1469,322,0.21919673247106874,0.21919673247106874,0.0,1.0,https://nccopwatch.org/agencies/157/search-rate
1600000US3735460,136,Kenansville Police Department,White,540,72,0.13333333333333333,0.13333333333333333,0.0,1.0,https://nccopwatch.org/agencies/136/search-rate
1600000US3735540,137,Kenly Police Department,White,924,241,0.26082251082251084,0.26082251082251084,0.0,1.0,https://nccopwatch.org/agencies/137/search-rate
1600000US3739880,165,McAdenville Police Department,White,712,80,0.11235955056179775,0.11235955056179775,0.0,1.0,https://nccopwatch.org/agencies/165/search-rate
1600000US3735600,138,Kernersville Police Department,White,17305,3404,0.19670615429066743,0.19670615429066743,0.0,1.0,https://nccopwatch.org/agencies/138/search-rate
